Date,SPY,QQQ,IWM,XLE,XLF,XLK,XLV,XLI,XLY,XLP,XLU,XLB,XLRE,XLC,BIL,SHY,IEF,TLT,VGSH,VGIT,VGLT,LQD,BND,TIP
1999-04-15,84.92552185058594,45.71319580078125,,13.994573593139648,13.046340942382812,28.070037841796875,20.191068649291992,17.924560546875,22.260629653930664,14.61800479888916,11.791485786437988,14.545416831970215,,,,,,,,,,,,
1999-04-16,84.20526123046875,44.378883361816406,,14.435022354125977,12.984212875366211,27.315210342407227,19.995248794555664,18.02486228942871,22.33107566833496,14.679418563842773,11.922938346862793,14.707026481628418,,,,,,,,,,,,
1999-04-19,82.90489959716797,42.29735565185547,,14.609533309936523,12.984212875366211,25.99427032470703,19.45130729675293,18.175338745117188,21.837961196899414,14.06521987915039,12.041247367858887,14.859660148620605,,,,,,,,,,,,
1999-04-20,83.94518280029297,43.258052825927734,,14.376851081848145,13.15506649017334,26.65473747253418,19.821197509765625,18.054962158203125,22.119739532470703,14.328446388244629,12.172704696655273,14.680095672607422,,,,,,,,,,,,
1999-04-21,86.34590148925781,45.392940521240234,,14.160778999328613,13.356969833374023,27.36239242553711,20.278095245361328,18.11515235900879,22.495437622070312,14.784710884094238,12.389601707458496,14.74294662475586,,,,,,,,,,,,
1999-04-22,87.16619110107422,46.62049102783203,,14.410087585449219,13.496747016906738,28.624351501464844,20.69148826599121,18.125171661376953,22.55414581298828,14.968974113464355,12.35016918182373,14.509489059448242,,,,,,,,,,,,
1999-04-23,86.94610595703125,47.23428726196289,,14.22725772857666,13.450154304504395,28.683334350585938,21.159286499023438,18.265600204467773,22.80071258544922,14.942649841308594,12.343595504760742,14.724979400634766,,,,,,,,,,,,
1999-04-26,87.44620513916016,48.32172775268555,,13.911465644836426,13.24824333190918,29.414562225341797,21.12664794921875,18.245527267456055,22.659820556640625,14.837353706359863,12.277870178222656,14.581320762634277,,,,,,,,,,,,
1999-04-27,87.86637878417969,47.58120346069336,,14.35191822052002,13.48121166229248,28.683334350585938,21.148405075073242,18.335819244384766,22.718521118164062,14.854909896850586,12.35016918182373,14.868637084960938,,,,,,,,,,,,
1999-04-28,86.66602325439453,45.95335006713867,,14.825600624084473,13.403560638427734,28.3059024810791,20.582706451416016,18.566513061523438,22.636337280273438,14.6355562210083,12.297586441040039,15.658759117126465,,,,,,,,,,,,
1999-04-29,86.00585174560547,45.579750061035156,,15.274353981018066,13.450154304504395,28.011064529418945,20.343368530273438,18.636737823486328,22.119739532470703,14.521482467651367,12.475054740905762,15.775484085083008,,,,,,,,,,,,
1999-04-30,85.30563354492188,45.873287200927734,,15.016740798950195,13.263775825500488,27.78696632385254,20.191068649291992,18.416067123413086,22.049287796020508,14.328446388244629,12.310736656188965,15.586934089660645,,,,,,,,,,,,
1999-05-03,86.8661117553711,45.63312530517578,,15.390706062316895,13.41909408569336,28.022865295410156,20.582706451416016,18.77715492248535,22.589359283447266,14.661882400512695,12.494772911071777,15.946077346801758,,,,,,,,,,,,
1999-05-04,85.62569427490234,44.91260528564453,,15.407329559326172,12.999748229980469,27.598270416259766,20.191068649291992,18.857397079467773,22.33107566833496,14.53903865814209,12.389601707458496,15.847312927246094,,,,,,,,,,,,
1999-05-05,86.305908203125,46.273563385009766,,15.182947158813477,13.077404022216797,28.164382934570312,20.365135192871094,18.857397079467773,22.143218994140625,14.679418563842773,12.488194465637207,16.03586769104004,,,,,,,,,,,,
1999-05-06,85.77574920654297,44.59238052368164,,15.14139461517334,12.859965324401855,27.456735610961914,20.452167510986328,18.89752197265625,21.650108337402344,14.486391067504883,12.225293159484863,16.17054557800293,,,,,,,,,,,,
1999-05-07,86.42594146728516,45.232845306396484,,15.232809066772461,13.108467102050781,27.928497314453125,20.386886596679688,19.258625030517578,22.143218994140625,14.60922908782959,12.376453399658203,16.206457138061523,,,,,,,,,,,,
1999-05-10,85.99581146240234,45.68650817871094,,15.0582857131958,13.061868667602539,28.164382934570312,20.343368530273438,18.997835159301758,22.119739532470703,14.38109302520752,12.343595504760742,16.11667823791504,,,,,,,,,,,,
1999-05-11,86.8661117553711,46.40701675415039,,15.10815143585205,13.217184066772461,28.588973999023438,20.669736862182617,19.31881332397461,22.565893173217773,14.442520141601562,12.389601707458496,16.089738845825195,,,,,,,,,,,,
1999-05-12,87.5462875366211,47.36772537231445,,14.825600624084473,13.403560638427734,29.15509033203125,20.865554809570312,19.128225326538086,22.7067813873291,14.653095245361328,12.422470092773438,15.68570327758789,,,,,,,,,,,,
1999-05-13,87.92640686035156,46.487083435058594,,14.900397300720215,13.52781867980957,29.07253646850586,20.735008239746094,18.93764877319336,22.589359283447266,14.723298072814941,12.58678913116455,15.62285041809082,,,,,,,,,,,,
1999-05-14,85.64570617675781,45.6064338684082,,14.79236125946045,13.108467102050781,28.3059024810791,20.365135192871094,18.696914672851562,22.143218994140625,14.460065841674805,12.35016918182373,15.577958106994629,,,,,,,,,,,,
1999-05-17,85.90580749511719,46.42702865600586,,14.734188079833984,12.859965324401855,28.706918716430664,20.23458480834961,18.65679168701172,21.697071075439453,14.556581497192383,12.606507301330566,15.5599946975708,,,,,,,,,,,,
1999-05-18,85.74575805664062,46.22021484375,,14.393464088439941,12.891026496887207,28.96639060974121,20.017009735107422,18.416067123413086,21.837961196899414,14.363548278808594,12.330451965332031,15.182892799377441,,,,,,,,,,,,
1999-05-19,86.36591339111328,46.86067581176758,,14.592916488647461,12.984212875366211,29.06073760986328,20.256349563598633,18.696914672851562,21.57967185974121,14.565354347229004,12.58678913116455,15.335532188415527,,,,,,,,,,,,
1999-05-20,85.84578704833984,45.573089599609375,,14.759119987487793,12.813371658325195,28.683334350585938,20.5283145904541,18.7470703125,21.767505645751953,14.600452423095703,12.560497283935547,15.155952453613281,,,,,,,,,,,,
1999-05-21,85.36561584472656,45.15277099609375,,14.991817474365234,12.782310485839844,28.35308837890625,20.29985809326172,18.52640151977539,21.626617431640625,14.556581497192383,12.44218921661377,15.14697551727295,,,,,,,,,,,,
1999-05-24,83.94518280029297,44.005287170410156,,14.634467124938965,12.502741813659668,27.739805221557617,19.821197509765625,18.36590576171875,21.156991958618164,14.179290771484375,12.567068099975586,15.084132194519043,,,,,,,,,,,,
1999-05-25,82.58480072021484,42.56422805786133,,14.5762939453125,12.176576614379883,27.161893844604492,19.62537384033203,18.30571937561035,20.945659637451172,14.038898468017578,12.580217361450195,14.940475463867188,,,,,,,,,,,,
1999-05-26,83.50505828857422,43.75175857543945,,14.991817474365234,12.572633743286133,27.728008270263672,19.647127151489258,18.175338745117188,21.18046760559082,14.038898468017578,12.6459379196167,14.796813011169434,,,,,,,,,,,,
1999-05-27,82.30471801757812,43.71172332763672,,14.543057441711426,12.269768714904785,27.527494430541992,19.42955780029297,17.874406814575195,20.75779914855957,13.968697547912598,12.42904281616211,14.4556245803833,,,,,,,,,,,,
1999-05-28,83.35502624511719,44.432254791259766,,14.692636489868164,12.46391487121582,27.88133430480957,19.570972442626953,18.054962158203125,21.05133628845215,14.179290771484375,12.45533275604248,14.16830825805664,,,,,,,,,,,,
1999-06-01,83.06493377685547,43.44486618041992,,14.609533309936523,12.28530216217041,27.25623321533203,19.62537384033203,18.06498908996582,21.18046760559082,14.231935501098633,12.448756217956543,14.778855323791504,,,,,,,,,,,,
1999-06-02,83.14493560791016,44.17873001098633,,14.775740623474121,12.207646369934082,27.55109214782715,19.560089111328125,18.30571937561035,21.133516311645508,14.012572288513184,12.448756217956543,14.760896682739258,,,,,,,,,,,,
1999-06-03,83.60514068603516,43.55160140991211,,14.825600624084473,12.199881553649902,27.36239242553711,19.712404251098633,18.49630355834961,21.626617431640625,14.144186973571777,12.330451965332031,14.80579662322998,,,,,,,,,,,,
1999-06-04,85.28559875488281,44.88591766357422,,15.0582857131958,12.425087928771973,28.176164627075195,20.191068649291992,18.68688201904297,21.790990829467773,14.6355562210083,12.514485359191895,15.084132194519043,,,,,,,,,,,,
1999-06-07,85.50566864013672,45.819915771484375,,15.232809066772461,12.658053398132324,28.683334350585938,20.017009735107422,18.867427825927734,21.849706649780273,14.512711524963379,12.619653701782227,15.12901782989502,,,,,,,,,,,,
1999-06-08,84.6654281616211,44.672428131103516,,14.991817474365234,12.43285083770752,28.022865295410156,19.853822708129883,18.696914672851562,21.520954132080078,14.310894012451172,12.619653701782227,14.940475463867188,,,,,,,,,,,,
1999-06-09,84.58543395996094,45.41963195800781,,15.025046348571777,12.401786804199219,28.44743537902832,19.864704132080078,18.716976165771484,21.30962562561035,14.231935501098633,12.718241691589355,14.796813011169434,,,,,,,,,,,,
1999-06-10,83.80514526367188,44.89925765991211,,15.10815143585205,12.168819427490234,28.022865295410156,19.701522827148438,18.49630355834961,21.004362106323242,13.968697547912598,12.613080978393555,15.048209190368652,,,,,,,,,,,,
1999-06-11,83.10493469238281,44.21875762939453,,15.224495887756348,12.19211196899414,27.64544105529785,19.473068237304688,18.466217041015625,20.898700714111328,13.828314781188965,12.527634620666504,14.913532257080078,,,,,,,,,,,,
1999-06-14,83.18497467041016,43.384822845458984,,15.357460975646973,12.129992485046387,27.515703201293945,19.58185386657715,18.68688201904297,20.92217445373535,13.872187614440918,12.875985145568848,15.272680282592773,,,,,,,,,,,,
1999-06-15,83.74513244628906,44.03194808959961,,15.54859447479248,12.19211196899414,27.763381958007812,19.799436569213867,18.7470703125,20.781282424926758,13.907283782958984,12.889134407043457,15.407360076904297,,,,,,,,,,,,
1999-06-16,85.34559631347656,46.293601989746094,,15.390706062316895,12.510505676269531,28.907413482666016,20.191068649291992,19.007863998413086,21.344846725463867,14.012572288513184,13.014019012451172,15.470212936401367,,,,,,,,,,,,
1999-06-17,86.14586639404297,46.807315826416016,,15.407329559326172,12.751243591308594,29.225841522216797,20.28897476196289,19.15831184387207,21.239171981811523,14.126646995544434,12.902273178100586,15.524080276489258,,,,,,,,,,,,
1999-06-18,86.24540710449219,47.02080535888672,,15.43525505065918,12.771060943603516,29.48532485961914,20.191068649291992,19.303272247314453,21.3970890045166,14.121354103088379,12.948352813720703,15.563492774963379,,,,,,,,,,,,
1999-06-21,86.44605255126953,48.42847442626953,,15.076104164123535,12.848931312561035,30.22835922241211,20.093149185180664,19.04214096069336,21.773303985595703,13.962794303894043,12.849160194396973,15.185215950012207,,,,,,,,,,,,
1999-06-22,85.84407806396484,46.96742248535156,,14.917407989501953,12.708756446838379,29.591476440429688,20.060522079467773,18.951744079589844,21.632217407226562,14.04206657409668,12.802868843078613,14.987068176269531,,,,,,,,,,,,
1999-06-23,85.42267608642578,47.70795440673828,,15.03433895111084,12.584160804748535,29.81555938720703,20.104042053222656,19.012014389038086,21.326557159423828,13.892309188842773,12.763193130493164,15.059126853942871,,,,,,,,,,,,
1999-06-24,84.78055572509766,46.76061248779297,,14.783768653869629,12.381698608398438,29.202266693115234,19.734153747558594,18.81113624572754,21.279525756835938,13.848274230957031,12.62431812286377,14.716872215270996,,,,,,,,,,,,
1999-06-25,84.56985473632812,46.70056915283203,,14.666831016540527,12.41284465789795,29.23763656616211,19.755918502807617,18.700666427612305,21.208982467651367,13.83945369720459,12.558184623718262,14.806936264038086,,,,,,,,,,,,
1999-06-28,85.60327911376953,47.80802536010742,,14.57496166229248,12.700971603393555,29.721208572387695,19.973493576049805,18.730802536010742,21.6204776763916,13.848274230957031,12.690447807312012,15.086143493652344,,,,,,,,,,,,
1999-06-29,86.40592193603516,48.46184158325195,,14.775413513183594,12.739904403686523,30.098615646362305,20.169315338134766,18.831233978271484,21.98492431640625,14.094929695129395,12.697063446044922,14.996075630187988,,,,,,,,,,,,
1999-06-30,87.97111511230469,49.20905685424805,,14.99258041381836,13.004671096801758,30.558595657348633,20.430400848388672,19.16265869140625,22.40816307067871,14.429691314697266,12.968192100524902,14.987068176269531,,,,,,,,,,,,
1999-07-01,88.63327026367188,49.54264831542969,,15.109511375427246,13.144840240478516,30.900619506835938,20.495676040649414,19.172698974609375,22.525726318359375,14.535394668579102,12.921908378601074,15.131176948547363,,,,,,,,,,,,
1999-07-02,89.51625061035156,50.16974639892578,,15.159628868103027,13.144840240478516,31.30162239074707,20.495676040649414,19.263080596923828,22.643299102783203,14.588247299194336,12.928523063659668,15.437407493591309,,,,,,,,,,,,
1999-07-06,89.49613952636719,49.84952926635742,,15.443611145019531,13.253866195678711,31.12471580505371,20.452167510986328,19.283178329467773,22.831403732299805,14.579442024230957,12.888837814331055,15.365346908569336,,,,,,,,,,,,
1999-07-07,89.61653137207031,49.9295768737793,,15.401838302612305,13.207141876220703,31.490325927734375,20.582706451416016,19.142574310302734,22.619775772094727,14.517779350280762,13.007878303527832,15.275287628173828,,,,,,,,,,,,
1999-07-08,89.68679809570312,50.59672546386719,,15.502070426940918,13.160414695739746,31.914907455444336,20.539188385009766,19.212875366210938,22.431676864624023,14.40324878692627,12.902071952819824,15.167207717895508,,,,,,,,,,,,
1999-07-09,90.21854400634766,51.1037712097168,,15.49372386932373,13.175992965698242,32.256935119628906,20.626216888427734,19.232967376708984,22.431676864624023,14.47372817993164,12.902071952819824,15.410386085510254,,,,,,,,,,,,
